date,time,latitude,longitude,year,month,day,week,day_of_week,coordinates
2013-07-17,9:27:47 PM,41.73046,-87.648205,2013,7,17,29,2,"(41.73046, -87.648205)"
2013-07-17,9:27:57 PM,41.7307566666667,-87.6483233333333,2013,7,17,29,2,"(41.730757, -87.648323)"
2013-07-17,9:28:07 PM,41.731171666666704,-87.64835500000001,2013,7,17,29,2,"(41.731172, -87.648355)"
2013-07-17,9:28:17 PM,41.731645,-87.6483683333333,2013,7,17,29,2,"(41.731645, -87.648368)"
2013-07-17,9:28:27 PM,41.731911666666704,-87.64851999999999,2013,7,17,29,2,"(41.731912, -87.64852)"
2013-07-17,9:28:37 PM,41.73192833333329,-87.649105,2013,7,17,29,2,"(41.731928, -87.649105)"
2013-07-17,9:28:47 PM,41.7319216666667,-87.64954,2013,7,17,29,2,"(41.731922, -87.64954)"
2013-07-17,9:28:57 PM,41.731551666666704,-87.6495483333333,2013,7,17,29,2,"(41.731552, -87.649548)"
2013-07-17,9:29:07 PM,41.731086666666705,-87.6495366666667,2013,7,17,29,2,"(41.731087, -87.649537)"
2013-07-17,9:29:17 PM,41.73052,-87.6495133333333,2013,7,17,29,2,"(41.73052, -87.649513)"
2013-07-17,9:29:27 PM,41.7299033333333,-87.6494733333333,2013,7,17,29,2,"(41.729903, -87.649473)"
2013-07-17,9:29:37 PM,41.7292783333333,-87.649445,2013,7,17,29,2,"(41.729278, -87.649445)"
2013-07-17,9:29:47 PM,41.728756666666705,-87.64944,2013,7,17,29,2,"(41.728757, -87.64944)"
2013-07-17,9:29:57 PM,41.7287033333333,-87.650085,2013,7,17,29,2,"(41.728703, -87.650085)"
2013-07-17,9:30:07 PM,41.7288616666667,-87.6506183333333,2013,7,17,29,2,"(41.728862, -87.650618)"
2013-07-17,9:30:17 PM,41.729468333333294,-87.6506666666667,2013,7,17,29,2,"(41.729468, -87.650667)"
2013-07-17,9:30:27 PM,41.73012,-87.6507083333333,2013,7,17,29,2,"(41.73012, -87.650708)"
2013-07-17,9:30:37 PM,41.7306283333333,-87.65074,2013,7,17,29,2,"(41.730628, -87.65074)"
2013-07-17,9:30:47 PM,41.731198333333296,-87.6507633333333,2013,7,17,29,2,"(41.731198, -87.650763)"
2013-07-17,9:30:57 PM,41.731775,-87.6508016666667,2013,7,17,29,2,"(41.731775, -87.650802)"
2013-07-17,9:31:07 PM,41.7320366666667,-87.6509683333333,2013,7,17,29,2,"(41.732037, -87.650968)"
2013-07-17,9:31:17 PM,41.732025,-87.6513383333333,2013,7,17,29,2,"(41.732025, -87.651338)"
2013-07-17,9:31:27 PM,41.7319833333333,-87.6516983333333,2013,7,17,29,2,"(41.731983, -87.651698)"
2013-07-17,9:31:37 PM,41.731885,-87.6519533333333,2013,7,17,29,2,"(41.731885, -87.651953)"
2013-07-17,9:31:47 PM,41.7312783333333,-87.65191166666669,2013,7,17,29,2,"(41.731278, -87.651912)"
2013-07-17,9:31:57 PM,41.7306216666667,-87.6518983333333,2013,7,17,29,2,"(41.730622, -87.651898)"
2013-07-17,9:32:07 PM,41.72998,-87.6518716666667,2013,7,17,29,2,"(41.72998, -87.651872)"
2013-07-17,9:32:17 PM,41.729383333333296,-87.65186,2013,7,17,29,2,"(41.729383, -87.65186)"
2013-07-17,9:32:27 PM,41.728790000000004,-87.6518433333333,2013,7,17,29,2,"(41.72879, -87.651843)"
2013-07-17,9:32:37 PM,41.72867,-87.65249,2013,7,17,29,2,"(41.72867, -87.65249)"
2013-07-17,9:32:47 PM,41.728745,-87.65306333333331,2013,7,17,29,2,"(41.728745, -87.653063)"
2013-07-17,9:32:57 PM,41.72931,-87.6530733333333,2013,7,17,29,2,"(41.72931, -87.653073)"
2013-07-17,9:33:07 PM,41.7297933333333,-87.6530816666667,2013,7,17,29,2,"(41.729793, -87.653082)"
2013-07-17,9:33:17 PM,41.7303083333333,-87.6531066666667,2013,7,17,29,2,"(41.730308, -87.653107)"
2013-07-17,9:33:27 PM,41.7309866666667,-87.65315333333331,2013,7,17,29,2,"(41.730987, -87.653153)"
2013-07-17,9:33:37 PM,41.731685,-87.6531816666667,2013,7,17,29,2,"(41.731685, -87.653182)"
2013-07-17,9:33:47 PM,41.73226,-87.65319833333331,2013,7,17,29,2,"(41.73226, -87.653198)"
2013-07-17,9:33:57 PM,41.73233,-87.6524616666667,2013,7,17,29,2,"(41.73233, -87.652462)"
2013-07-17,9:34:07 PM,41.7323266666667,-87.6514866666667,2013,7,17,29,2,"(41.732327, -87.651487)"
2013-07-17,9:34:17 PM,41.732318333333296,-87.6505916666667,2013,7,17,29,2,"(41.732318, -87.650592)"
2013-07-17,9:34:27 PM,41.732336666666704,-87.6496233333333,2013,7,17,29,2,"(41.732337, -87.649623)"
2013-07-17,9:34:37 PM,41.7323266666667,-87.64874,2013,7,17,29,2,"(41.732327, -87.64874)"
2013-07-17,9:34:47 PM,41.73236,-87.6480366666667,2013,7,17,29,2,"(41.73236, -87.648037)"
2013-07-17,9:35:47 PM,41.734261666666704,-87.64445500000001,2013,7,17,29,2,"(41.734262, -87.644455)"
2013-07-17,9:35:57 PM,41.7342483333333,-87.6438,2013,7,17,29,2,"(41.734248, -87.6438)"
2013-07-17,9:36:27 PM,41.7325466666667,-87.6434683333333,2013,7,17,29,2,"(41.732547, -87.643468)"
2013-07-17,9:36:37 PM,41.732491666666704,-87.6427833333333,2013,7,17,29,2,"(41.732492, -87.642783)"
2013-07-17,9:36:47 PM,41.732496666666705,-87.6420666666667,2013,7,17,29,2,"(41.732497, -87.642067)"
2013-07-17,9:36:57 PM,41.7325,-87.64133000000001,2013,7,17,29,2,"(41.7325, -87.64133)"
2013-07-17,9:37:07 PM,41.7324833333333,-87.6404883333333,2013,7,17,29,2,"(41.732483, -87.640488)"
2013-07-17,9:37:17 PM,41.7324816666667,-87.63961,2013,7,17,29,2,"(41.732482, -87.63961)"
2013-07-17,9:37:27 PM,41.732493333333295,-87.6387533333333,2013,7,17,29,2,"(41.732493, -87.638753)"
2013-07-17,9:37:37 PM,41.7324983333333,-87.6378516666667,2013,7,17,29,2,"(41.732498, -87.637852)"
2013-07-17,9:37:47 PM,41.7325,-87.636975,2013,7,17,29,2,"(41.7325, -87.636975)"
2013-07-17,9:37:57 PM,41.732585,-87.636375,2013,7,17,29,2,"(41.732585, -87.636375)"
2013-07-17,9:38:07 PM,41.733185,-87.6363966666667,2013,7,17,29,2,"(41.733185, -87.636397)"
2013-07-17,9:38:17 PM,41.73384,-87.6364166666667,2013,7,17,29,2,"(41.73384, -87.636417)"
2013-07-17,9:38:27 PM,41.73425,-87.63625,2013,7,17,29,2,"(41.73425, -87.63625)"
2013-07-17,9:38:37 PM,41.73424,-87.63535999999999,2013,7,17,29,2,"(41.73424, -87.63536)"
2013-07-17,9:38:57 PM,41.734241666666705,-87.633285,2013,7,17,29,2,"(41.734242, -87.633285)"
2013-07-17,9:39:07 PM,41.73424,-87.6325083333333,2013,7,17,29,2,"(41.73424, -87.632508)"
2013-07-17,9:39:17 PM,41.734036666666704,-87.63209499999999,2013,7,17,29,2,"(41.734037, -87.632095)"
2013-07-17,9:39:27 PM,41.73344166666671,-87.6320833333333,2013,7,17,29,2,"(41.733442, -87.632083)"
2013-07-17,9:39:37 PM,41.732811666666706,-87.6320716666667,2013,7,17,29,2,"(41.732812, -87.632072)"
2013-07-17,9:39:47 PM,41.732518333333296,-87.6318866666667,2013,7,17,29,2,"(41.732518, -87.631887)"
2013-07-17,9:39:57 PM,41.732521666666706,-87.6312283333333,2013,7,17,29,2,"(41.732522, -87.631228)"
2013-07-17,9:40:07 PM,41.7326883333333,-87.630865,2013,7,17,29,2,"(41.732688, -87.630865)"
2013-07-17,9:40:17 PM,41.733233333333295,-87.6308633333333,2013,7,17,29,2,"(41.733233, -87.630863)"
2013-07-17,9:40:27 PM,41.733771666666705,-87.6308666666667,2013,7,17,29,2,"(41.733772, -87.630867)"
2013-07-17,9:40:47 PM,41.733635,-87.6303333333333,2013,7,17,29,2,"(41.733635, -87.630333)"
2013-07-17,9:40:57 PM,41.733188333333295,-87.62985,2013,7,17,29,2,"(41.733188, -87.62985)"
2013-07-17,9:41:07 PM,41.732761666666704,-87.6293683333333,2013,7,17,29,2,"(41.732762, -87.629368)"
2013-07-17,9:41:17 PM,41.7324366666667,-87.629355,2013,7,17,29,2,"(41.732437, -87.629355)"
2013-07-17,9:41:27 PM,41.732428333333296,-87.6302166666667,2013,7,17,29,2,"(41.732428, -87.630217)"
2013-07-17,9:41:37 PM,41.73239833333329,-87.6310016666667,2013,7,17,29,2,"(41.732398, -87.631002)"
2013-07-17,9:41:47 PM,41.7323533333333,-87.631715,2013,7,17,29,2,"(41.732353, -87.631715)"
2013-07-17,9:41:57 PM,41.7329033333333,-87.63184,2013,7,17,29,2,"(41.732903, -87.63184)"
2013-07-17,9:42:07 PM,41.733525,-87.6318483333333,2013,7,17,29,2,"(41.733525, -87.631848)"
2013-07-17,9:42:17 PM,41.7340516666667,-87.63186,2013,7,17,29,2,"(41.734052, -87.63186)"
2013-07-17,9:42:27 PM,41.734159999999996,-87.632285,2013,7,17,29,2,"(41.73416, -87.632285)"
2013-07-17,9:42:37 PM,41.7341366666667,-87.6330866666667,2013,7,17,29,2,"(41.734137, -87.633087)"
2013-07-17,9:42:57 PM,41.734126666666704,-87.634925,2013,7,17,29,2,"(41.734127, -87.634925)"
2013-07-17,9:43:07 PM,41.733661666666706,-87.6349533333333,2013,7,17,29,2,"(41.733662, -87.634953)"
2013-07-17,9:43:17 PM,41.732955,-87.6349383333333,2013,7,17,29,2,"(41.732955, -87.634938)"
2013-07-17,9:43:27 PM,41.7323433333333,-87.634915,2013,7,17,29,2,"(41.732343, -87.634915)"
2013-07-17,9:43:37 PM,41.731759999999994,-87.63488833333331,2013,7,17,29,2,"(41.73176, -87.634888)"
2013-07-17,9:43:47 PM,41.731261666666704,-87.6348516666667,2013,7,17,29,2,"(41.731262, -87.634852)"
2013-07-17,9:43:57 PM,41.730838333333296,-87.6347966666667,2013,7,17,29,2,"(41.730838, -87.634797)"
2013-07-17,9:44:07 PM,41.730740000000004,-87.6349716666667,2013,7,17,29,2,"(41.73074, -87.634972)"
2013-07-17,9:44:17 PM,41.73072,-87.63564000000001,2013,7,17,29,2,"(41.73072, -87.63564)"
2013-07-17,9:44:27 PM,41.730725,-87.6363783333333,2013,7,17,29,2,"(41.730725, -87.636378)"
2013-07-17,9:44:37 PM,41.73072,-87.637185,2013,7,17,29,2,"(41.73072, -87.637185)"
2013-07-17,9:44:47 PM,41.730726666666705,-87.63799499999999,2013,7,17,29,2,"(41.730727, -87.637995)"
2013-07-17,9:44:57 PM,41.730715000000004,-87.6388583333333,2013,7,17,29,2,"(41.730715, -87.638858)"
2013-07-17,9:45:07 PM,41.7307083333333,-87.6396366666667,2013,7,17,29,2,"(41.730708, -87.639637)"
2013-07-17,9:45:17 PM,41.7306883333333,-87.64055,2013,7,17,29,2,"(41.730688, -87.64055)"
2013-07-17,9:45:27 PM,41.730909999999994,-87.64086,2013,7,17,29,2,"(41.73091, -87.64086)"
2013-07-17,9:45:37 PM,41.731491666666706,-87.640895,2013,7,17,29,2,"(41.731492, -87.640895)"
2013-07-17,9:45:47 PM,41.731970000000004,-87.6409433333333,2013,7,17,29,2,"(41.73197, -87.640943)"
2013-07-17,9:45:57 PM,41.732475,-87.640975,2013,7,17,29,2,"(41.732475, -87.640975)"
2013-07-17,9:46:07 PM,41.7331316666667,-87.6409833333333,2013,7,17,29,2,"(41.733132, -87.640983)"
2013-07-17,9:46:17 PM,41.7337366666667,-87.6410266666667,2013,7,17,29,2,"(41.733737, -87.641027)"
2013-07-17,9:46:27 PM,41.73437,-87.6410583333333,2013,7,17,29,2,"(41.73437, -87.641058)"
2013-07-17,9:46:37 PM,41.735133333333295,-87.6411,2013,7,17,29,2,"(41.735133, -87.6411)"
2013-07-17,9:46:47 PM,41.7356883333333,-87.6411116666667,2013,7,17,29,2,"(41.735688, -87.641112)"
2013-07-17,9:47:07 PM,41.73628,-87.64115833333331,2013,7,17,29,2,"(41.73628, -87.641158)"
2013-07-17,9:47:17 PM,41.736773333333296,-87.6411883333333,2013,7,17,29,2,"(41.736773, -87.641188)"
2013-07-17,9:47:27 PM,41.73724,-87.6412133333333,2013,7,17,29,2,"(41.73724, -87.641213)"
2013-07-17,9:47:37 PM,41.737705,-87.64115,2013,7,17,29,2,"(41.737705, -87.64115)"
2013-07-17,9:47:47 PM,41.7377,-87.6405433333333,2013,7,17,29,2,"(41.7377, -87.640543)"
2013-07-17,9:47:57 PM,41.7377016666667,-87.6399683333333,2013,7,17,29,2,"(41.737702, -87.639968)"
2013-07-17,9:48:07 PM,41.7377033333333,-87.6392,2013,7,17,29,2,"(41.737703, -87.6392)"
2013-07-17,9:48:17 PM,41.737731666666704,-87.6384083333333,2013,7,17,29,2,"(41.737732, -87.638408)"
2013-07-17,9:48:27 PM,41.7377666666667,-87.6376866666667,2013,7,17,29,2,"(41.737767, -87.637687)"
2013-07-17,9:48:37 PM,41.737784999999995,-87.636825,2013,7,17,29,2,"(41.737785, -87.636825)"
2013-07-17,9:48:47 PM,41.737445,-87.636545,2013,7,17,29,2,"(41.737445, -87.636545)"
2013-07-17,9:48:57 PM,41.73708,-87.636475,2013,7,17,29,2,"(41.73708, -87.636475)"
2013-07-17,9:49:07 PM,41.7371,-87.6358016666667,2013,7,17,29,2,"(41.7371, -87.635802)"
2013-07-17,9:49:17 PM,41.7372933333333,-87.6354166666667,2013,7,17,29,2,"(41.737293, -87.635417)"
2013-07-17,9:49:27 PM,41.7378116666667,-87.6357583333333,2013,7,17,29,2,"(41.737812, -87.635758)"
2013-07-17,9:49:37 PM,41.73826,-87.6361383333333,2013,7,17,29,2,"(41.73826, -87.636138)"
2013-07-17,9:50:17 PM,41.738538333333295,-87.6363466666667,2013,7,17,29,2,"(41.738538, -87.636347)"
2013-07-17,9:50:27 PM,41.739031666666705,-87.6367633333333,2013,7,17,29,2,"(41.739032, -87.636763)"
2013-07-17,9:50:37 PM,41.7395566666667,-87.63723,2013,7,17,29,2,"(41.739557, -87.63723)"
2013-07-17,9:50:47 PM,41.73945,-87.6377033333333,2013,7,17,29,2,"(41.73945, -87.637703)"
2013-07-17,9:50:57 PM,41.73874666666671,-87.6376583333333,2013,7,17,29,2,"(41.738747, -87.637658)"
2013-07-17,9:51:07 PM,41.7380366666667,-87.6376283333333,2013,7,17,29,2,"(41.738037, -87.637628)"
2013-07-17,9:51:17 PM,41.737429999999996,-87.6376033333333,2013,7,17,29,2,"(41.73743, -87.637603)"
2013-07-17,9:51:27 PM,41.736788333333294,-87.63758,2013,7,17,29,2,"(41.736788, -87.63758)"
2013-07-17,9:51:37 PM,41.73628,-87.6376116666667,2013,7,17,29,2,"(41.73628, -87.637612)"
2013-07-17,9:51:47 PM,41.736233333333296,-87.63836500000001,2013,7,17,29,2,"(41.736233, -87.638365)"
2013-07-17,9:51:57 PM,41.7364666666667,-87.6387883333333,2013,7,17,29,2,"(41.736467, -87.638788)"
2013-07-17,9:52:07 PM,41.737004999999996,-87.638805,2013,7,17,29,2,"(41.737005, -87.638805)"
2013-07-17,9:52:17 PM,41.73754,-87.6388,2013,7,17,29,2,"(41.73754, -87.6388)"
2013-07-17,9:52:27 PM,41.7381516666667,-87.6388266666667,2013,7,17,29,2,"(41.738152, -87.638827)"
2013-07-17,9:52:37 PM,41.738716666666704,-87.63884,2013,7,17,29,2,"(41.738717, -87.63884)"
2013-07-17,9:52:47 PM,41.7393316666667,-87.6388616666667,2013,7,17,29,2,"(41.739332, -87.638862)"
2013-07-17,9:52:57 PM,41.739605,-87.6392433333333,2013,7,17,29,2,"(41.739605, -87.639243)"
2013-07-17,9:53:17 PM,41.739065000000004,-87.6402833333333,2013,7,17,29,2,"(41.739065, -87.640283)"
2013-07-17,9:53:27 PM,41.738611666666706,-87.640045,2013,7,17,29,2,"(41.738612, -87.640045)"
2013-07-17,9:53:37 PM,41.738025,-87.6400233333333,2013,7,17,29,2,"(41.738025, -87.640023)"
2013-07-17,9:53:47 PM,41.737446666666706,-87.64000166666669,2013,7,17,29,2,"(41.737447, -87.640002)"
2013-07-17,9:53:57 PM,41.736975,-87.6399783333333,2013,7,17,29,2,"(41.736975, -87.639978)"
2013-07-17,9:54:07 PM,41.7363766666667,-87.6399533333333,2013,7,17,29,2,"(41.736377, -87.639953)"
2013-07-17,9:54:17 PM,41.736295,-87.640555,2013,7,17,29,2,"(41.736295, -87.640555)"
2013-07-17,9:54:27 PM,41.7363,-87.6410133333333,2013,7,17,29,2,"(41.7363, -87.641013)"
2013-07-17,9:54:37 PM,41.7362916666667,-87.6417316666667,2013,7,17,29,2,"(41.736292, -87.641732)"
2013-07-17,9:54:47 PM,41.736416666666706,-87.64237666666669,2013,7,17,29,2,"(41.736417, -87.642377)"
2013-07-17,9:54:57 PM,41.73686,-87.6423566666667,2013,7,17,29,2,"(41.73686, -87.642357)"
2013-07-17,9:55:17 PM,41.7374266666667,-87.642475,2013,7,17,29,2,"(41.737427, -87.642475)"
2013-07-17,9:55:27 PM,41.737728333333294,-87.64269166666669,2013,7,17,29,2,"(41.737728, -87.642692)"
2013-07-17,8:05:11 PM,41.735178333333295,-87.6723616666667,2013,7,17,29,2,"(41.735178, -87.672362)"
2013-07-17,8:05:21 PM,41.734759999999994,-87.672015,2013,7,17,29,2,"(41.73476, -87.672015)"
2013-07-17,8:05:31 PM,41.73434,-87.6716483333333,2013,7,17,29,2,"(41.73434, -87.671648)"
2013-07-17,8:05:41 PM,41.733841666666706,-87.6712283333333,2013,7,17,29,2,"(41.733842, -87.671228)"
2013-07-17,8:05:51 PM,41.73338,-87.67083000000001,2013,7,17,29,2,"(41.73338, -87.67083)"
2013-07-17,8:06:01 PM,41.7328583333333,-87.6703983333333,2013,7,17,29,2,"(41.732858, -87.670398)"
2013-07-17,8:06:10 PM,41.7324166666667,-87.6700133333333,2013,7,17,29,2,"(41.732417, -87.670013)"
2013-07-17,8:06:21 PM,41.731895,-87.6695733333333,2013,7,17,29,2,"(41.731895, -87.669573)"
2013-07-17,8:06:31 PM,41.7314166666667,-87.669165,2013,7,17,29,2,"(41.731417, -87.669165)"
2013-07-17,8:06:41 PM,41.730920000000005,-87.6687116666667,2013,7,17,29,2,"(41.73092, -87.668712)"
2013-07-17,8:06:51 PM,41.73042,-87.6683066666667,2013,7,17,29,2,"(41.73042, -87.668307)"
2013-07-17,8:07:01 PM,41.730298333333295,-87.6677233333333,2013,7,17,29,2,"(41.730298, -87.667723)"
2013-07-17,8:07:11 PM,41.730301666666705,-87.6670433333333,2013,7,17,29,2,"(41.730302, -87.667043)"
2013-07-17,8:07:21 PM,41.730175,-87.666775,2013,7,17,29,2,"(41.730175, -87.666775)"
2013-07-17,8:07:31 PM,41.7298833333333,-87.6669866666667,2013,7,17,29,2,"(41.729883, -87.666987)"
2013-07-17,8:07:41 PM,41.72959,-87.6671183333333,2013,7,17,29,2,"(41.72959, -87.667118)"
2013-07-17,8:07:51 PM,41.729255,-87.6672483333333,2013,7,17,29,2,"(41.729255, -87.667248)"
2013-07-17,8:08:01 PM,41.728913333333296,-87.66734833333331,2013,7,17,29,2,"(41.728913, -87.667348)"
2013-07-17,8:08:11 PM,41.728596666666704,-87.6675333333333,2013,7,17,29,2,"(41.728597, -87.667533)"
2013-07-17,8:08:21 PM,41.7285183333333,-87.6678333333333,2013,7,17,29,2,"(41.728518, -87.667833)"
2013-07-17,8:08:31 PM,41.728533333333296,-87.6675566666667,2013,7,17,29,2,"(41.728533, -87.667557)"
2013-07-17,8:08:41 PM,41.72889,-87.66735,2013,7,17,29,2,"(41.72889, -87.66735)"
2013-07-17,8:08:51 PM,41.72936,-87.66719,2013,7,17,29,2,"(41.72936, -87.66719)"
2013-07-17,8:09:01 PM,41.729704999999996,-87.6670283333333,2013,7,17,29,2,"(41.729705, -87.667028)"
2013-07-17,8:09:11 PM,41.7300216666667,-87.666845,2013,7,17,29,2,"(41.730022, -87.666845)"
2013-07-17,8:09:21 PM,41.7303416666667,-87.66665,2013,7,17,29,2,"(41.730342, -87.66665)"
2013-07-17,8:09:31 PM,41.730815,-87.666655,2013,7,17,29,2,"(41.730815, -87.666655)"
2013-07-17,8:09:41 PM,41.731123333333294,-87.6666666666667,2013,7,17,29,2,"(41.731123, -87.666667)"
2013-07-17,8:09:51 PM,41.731485,-87.666685,2013,7,17,29,2,"(41.731485, -87.666685)"
2013-07-17,8:10:01 PM,41.73191,-87.6667033333333,2013,7,17,29,2,"(41.73191, -87.666703)"
2013-07-17,8:10:11 PM,41.7322166666667,-87.6667016666667,2013,7,17,29,2,"(41.732217, -87.666702)"
2013-07-17,8:10:21 PM,41.732623333333294,-87.6667066666667,2013,7,17,29,2,"(41.732623, -87.666707)"
2013-07-17,8:10:31 PM,41.733109999999996,-87.666715,2013,7,17,29,2,"(41.73311, -87.666715)"
2013-07-17,8:10:41 PM,41.7336283333333,-87.666725,2013,7,17,29,2,"(41.733628, -87.666725)"
2013-07-17,8:10:51 PM,41.73415,-87.6667433333333,2013,7,17,29,2,"(41.73415, -87.666743)"
2013-07-17,8:11:01 PM,41.734736666666706,-87.6667533333333,2013,7,17,29,2,"(41.734737, -87.666753)"
2013-07-17,8:11:11 PM,41.735111666666704,-87.6668116666667,2013,7,17,29,2,"(41.735112, -87.666812)"
2013-07-17,8:11:21 PM,41.7351316666667,-87.6671966666667,2013,7,17,29,2,"(41.735132, -87.667197)"
2013-07-17,8:11:31 PM,41.7351283333333,-87.6676416666667,2013,7,17,29,2,"(41.735128, -87.667642)"
2013-07-17,8:11:41 PM,41.7351283333333,-87.6679383333333,2013,7,17,29,2,"(41.735128, -87.667938)"
2013-07-17,8:11:51 PM,41.73513,-87.66833333333331,2013,7,17,29,2,"(41.73513, -87.668333)"
2013-07-17,8:12:01 PM,41.735136666666705,-87.6687666666667,2013,7,17,29,2,"(41.735137, -87.668767)"
2013-07-17,8:12:21 PM,41.735161666666706,-87.66941666666669,2013,7,17,29,2,"(41.735162, -87.669417)"
2013-07-17,8:12:31 PM,41.735125,-87.6697483333333,2013,7,17,29,2,"(41.735125, -87.669748)"
2013-07-17,8:12:41 PM,41.735108333333294,-87.6702083333333,2013,7,17,29,2,"(41.735108, -87.670208)"
2013-07-17,8:13:11 PM,41.73472,-87.6704233333333,2013,7,17,29,2,"(41.73472, -87.670423)"
2013-07-17,8:13:21 PM,41.7343633333333,-87.67016833333331,2013,7,17,29,2,"(41.734363, -87.670168)"
2013-07-17,8:13:31 PM,41.7340033333333,-87.669845,2013,7,17,29,2,"(41.734003, -87.669845)"
2013-07-17,8:13:41 PM,41.73359,-87.6694966666667,2013,7,17,29,2,"(41.73359, -87.669497)"
2013-07-17,8:13:51 PM,41.733281666666706,-87.6692383333333,2013,7,17,29,2,"(41.733282, -87.669238)"
2013-07-17,8:14:01 PM,41.7334383333333,-87.6690983333333,2013,7,17,29,2,"(41.733438, -87.669098)"
2013-07-17,8:14:11 PM,41.7337533333333,-87.66910666666669,2013,7,17,29,2,"(41.733753, -87.669107)"
2013-07-17,8:14:21 PM,41.734115,-87.66911999999999,2013,7,17,29,2,"(41.734115, -87.66912)"
2013-07-17,8:14:31 PM,41.73446,-87.6691333333333,2013,7,17,29,2,"(41.73446, -87.669133)"
2013-07-17,8:14:41 PM,41.7348783333333,-87.66915166666669,2013,7,17,29,2,"(41.734878, -87.669152)"
2013-07-17,8:14:51 PM,41.735251666666706,-87.669165,2013,7,17,29,2,"(41.735252, -87.669165)"
2013-07-17,8:15:11 PM,41.7356583333333,-87.66895833333331,2013,7,17,29,2,"(41.735658, -87.668958)"
2013-07-17,8:15:21 PM,41.735628333333295,-87.66834,2013,7,17,29,2,"(41.735628, -87.66834)"
2013-07-17,8:15:31 PM,41.7354783333333,-87.66796,2013,7,17,29,2,"(41.735478, -87.66796)"
2013-07-17,8:15:41 PM,41.735065000000006,-87.6679466666667,2013,7,17,29,2,"(41.735065, -87.667947)"
2013-07-17,8:15:51 PM,41.7346316666667,-87.66795,2013,7,17,29,2,"(41.734632, -87.66795)"
2013-07-17,8:16:01 PM,41.734204999999996,-87.66792833333331,2013,7,17,29,2,"(41.734205, -87.667928)"
2013-07-17,8:16:11 PM,41.733771666666705,-87.6679116666667,2013,7,17,29,2,"(41.733772, -87.667912)"
2013-07-17,8:16:21 PM,41.733354999999996,-87.6678983333333,2013,7,17,29,2,"(41.733355, -87.667898)"
2013-07-17,8:16:41 PM,41.7327083333333,-87.6678866666667,2013,7,17,29,2,"(41.732708, -87.667887)"
2013-07-17,8:16:51 PM,41.73239,-87.6678816666667,2013,7,17,29,2,"(41.73239, -87.667882)"
2013-07-17,8:17:11 PM,41.73205,-87.66814000000001,2013,7,17,29,2,"(41.73205, -87.66814)"
2013-07-17,8:17:21 PM,41.7316733333333,-87.66781999999999,2013,7,17,29,2,"(41.731673, -87.66782)"
2013-07-17,8:17:31 PM,41.7312316666667,-87.66745999999999,2013,7,17,29,2,"(41.731232, -87.66746)"
2013-07-17,8:17:41 PM,41.7308916666667,-87.66718,2013,7,17,29,2,"(41.730892, -87.66718)"
2013-07-17,8:17:51 PM,41.7305283333333,-87.6668766666667,2013,7,17,29,2,"(41.730528, -87.666877)"
2013-07-17,8:18:11 PM,41.730836666666704,-87.666625,2013,7,17,29,2,"(41.730837, -87.666625)"
2013-07-17,8:18:31 PM,41.731581666666706,-87.6666766666667,2013,7,17,29,2,"(41.731582, -87.666677)"
2013-07-17,8:18:41 PM,41.7320166666667,-87.666685,2013,7,17,29,2,"(41.732017, -87.666685)"
2013-07-17,8:18:51 PM,41.7324583333333,-87.6666966666667,2013,7,17,29,2,"(41.732458, -87.666697)"
2013-07-17,8:19:01 PM,41.73291333333329,-87.6667116666667,2013,7,17,29,2,"(41.732913, -87.666712)"
2013-07-17,8:19:11 PM,41.73344166666671,-87.66672,2013,7,17,29,2,"(41.733442, -87.66672)"
2013-07-17,8:19:21 PM,41.733928333333296,-87.6667283333333,2013,7,17,29,2,"(41.733928, -87.666728)"
2013-07-17,8:19:31 PM,41.734438333333294,-87.66674,2013,7,17,29,2,"(41.734438, -87.66674)"
2013-07-17,8:19:41 PM,41.7349033333333,-87.6667516666667,2013,7,17,29,2,"(41.734903, -87.666752)"
2013-07-17,8:19:51 PM,41.735355,-87.6667483333333,2013,7,17,29,2,"(41.735355, -87.666748)"
2013-07-17,8:20:11 PM,41.735565,-87.6667166666667,2013,7,17,29,2,"(41.735565, -87.666717)"
2013-07-17,8:20:21 PM,41.73559,-87.6660183333333,2013,7,17,29,2,"(41.73559, -87.666018)"
2013-07-17,8:20:31 PM,41.7355266666667,-87.6655533333333,2013,7,17,29,2,"(41.735527, -87.665553)"
2013-07-17,8:20:41 PM,41.7351883333333,-87.6655333333333,2013,7,17,29,2,"(41.735188, -87.665533)"
2013-07-17,8:20:51 PM,41.734803333333296,-87.6655283333333,2013,7,17,29,2,"(41.734803, -87.665528)"
2013-07-17,8:21:01 PM,41.734418333333295,-87.6655366666667,2013,7,17,29,2,"(41.734418, -87.665537)"
2013-07-17,8:21:11 PM,41.734105,-87.6655233333333,2013,7,17,29,2,"(41.734105, -87.665523)"
2013-07-17,8:21:21 PM,41.733723333333295,-87.6655,2013,7,17,29,2,"(41.733723, -87.6655)"
2013-07-17,8:21:31 PM,41.733290000000004,-87.6654866666667,2013,7,17,29,2,"(41.73329, -87.665487)"
2013-07-17,8:21:41 PM,41.7329,-87.66546833333331,2013,7,17,29,2,"(41.7329, -87.665468)"
2013-07-17,8:21:51 PM,41.732525,-87.6654666666667,2013,7,17,29,2,"(41.732525, -87.665467)"
