date,address,species,block,street,trap,address_number_and_street,latitude,longitude,address_accuracy,num_mosquitos,wnv_present,year,month,day,week,day_of_week,coordinates,station,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,26,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX SALINARIUS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,9,0,2007,8,1,31,2,"(41.726465, -87.585413)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,81, E 91ST ST,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,2,0,2007,8,1,31,2,"(41.729669, -87.582699)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS,81, E 91ST ST,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,1,0,2007,8,1,31,2,"(41.729669, -87.582699)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,1,31,2,"(41.704572, -87.565666)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,19,0,2007,8,1,31,2,"(41.704572, -87.565666)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,12,0,2007,8,1,31,2,"(41.704572, -87.565666)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,36,0,2007,8,1,31,2,"(41.704572, -87.565666)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,1,0,2007,8,1,31,2,"(41.704572, -87.565666)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,80, S KEDZIE AVE,T072,"8000  S KEDZIE AVE, Chicago, IL",41.74785,-87.70271600000001,9,2,0,2007,8,1,31,2,"(41.74785, -87.702716)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,80, S KEDZIE AVE,T072,"8000  S KEDZIE AVE, Chicago, IL",41.74785,-87.70271600000001,9,3,0,2007,8,1,31,2,"(41.74785, -87.702716)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,80, S KEDZIE AVE,T072,"8000  S KEDZIE AVE, Chicago, IL",41.74785,-87.70271600000001,9,1,0,2007,8,1,31,2,"(41.74785, -87.702716)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,80, S KEDZIE AVE,T072,"8000  S KEDZIE AVE, Chicago, IL",41.74785,-87.70271600000001,9,1,0,2007,8,1,31,2,"(41.74785, -87.702716)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"6500 South Racine Avenue, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,65, S RACINE AVE,T078,"6500  S RACINE AVE, Chicago, IL",41.775051,-87.65535600000001,9,5,0,2007,8,1,31,2,"(41.775051, -87.655356)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"6500 South Racine Avenue, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,65, S RACINE AVE,T078,"6500  S RACINE AVE, Chicago, IL",41.775051,-87.65535600000001,9,1,0,2007,8,1,31,2,"(41.775051, -87.655356)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"6500 South Racine Avenue, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,65, S RACINE AVE,T078,"6500  S RACINE AVE, Chicago, IL",41.775051,-87.65535600000001,9,2,0,2007,8,1,31,2,"(41.775051, -87.655356)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS/RESTUANS,82, E 138TH ST,T097,"8200  E 138TH ST, Chicago, IL",41.644612,-87.60449799999999,5,7,0,2007,8,1,31,2,"(41.644612, -87.604498)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS/RESTUANS,82, E 138TH ST,T097,"8200  E 138TH ST, Chicago, IL",41.644612,-87.60449799999999,5,4,0,2007,8,1,31,2,"(41.644612, -87.604498)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,2,0,2007,8,1,31,2,"(41.733643, -87.55551)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,2,0,2007,8,1,31,2,"(41.733643, -87.55551)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,1,0,2007,8,1,31,2,"(41.733643, -87.55551)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,1,0,2007,8,1,31,2,"(41.733643, -87.55551)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,98, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,4,0,2007,8,1,31,2,"(41.717753, -87.531657)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,98, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,5,0,2007,8,1,31,2,"(41.717753, -87.531657)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX RESTUANS,98, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,3,0,2007,8,1,31,2,"(41.717753, -87.531657)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS,98, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,1,0,2007,8,1,31,2,"(41.717753, -87.531657)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,11,0,2007,8,1,31,2,"(41.750498, -87.605294)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0,2007,8,1,31,2,"(41.750498, -87.605294)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,2007,8,1,31,2,"(41.750498, -87.605294)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0,2007,8,1,31,2,"(41.750498, -87.605294)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0,2007,8,1,31,2,"(41.750498, -87.605294)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,17,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,36,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,42,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,50,1,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,50,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,50,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,50,1,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,50,1,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,33,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,32,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,11,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,43,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,45,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX TERRITANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,1,0,2007,8,1,31,2,"(41.702724, -87.536497)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,2,0,2007,8,1,31,2,"(41.984809, -87.728492)",1,92,69,81,8,62,69,445,2000,0.0,29.29,30.0,3.5,9,4.1,-16,73
2007-08-01,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,9,0,2007,8,1,31,2,"(41.984809, -87.728492)",1,92,69,81,8,62,69,445,2000,0.0,29.29,30.0,3.5,9,4.1,-16,73
2007-08-01,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,2007,8,1,31,2,"(41.984809, -87.728492)",1,92,69,81,8,62,69,445,2000,0.0,29.29,30.0,3.5,9,4.1,-16,73
2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,4,0,2007,8,1,31,2,"(41.772846, -87.740029)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,2,0,2007,8,1,31,2,"(41.772846, -87.740029)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,2007,8,1,31,2,"(41.772846, -87.740029)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,2007,8,1,31,2,"(41.772846, -87.740029)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX TERRITANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,2007,8,1,31,2,"(41.772846, -87.740029)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,81, W 37TH PL.,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0,2007,8,1,31,2,"(41.825902, -87.667827)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-01,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS,81, W 37TH PL.,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0,2007,8,1,31,2,"(41.825902, -87.667827)",2,91,69,80,5,63,70,445,2000,0.0,29.34,29.98,2.1,13,3.7,-15,75
2007-08-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,27,0,2007,8,2,31,3,"(41.688324, -87.676709)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,8,0,2007,8,2,31,3,"(41.688324, -87.676709)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,8,0,2007,8,2,31,3,"(41.688324, -87.676709)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,10,0,2007,8,2,31,3,"(41.862292, -87.64886)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,2,0,2007,8,2,31,3,"(41.862292, -87.64886)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,9,1,2007,8,2,31,3,"(41.731922, -87.677512)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,11,0,2007,8,2,31,3,"(41.731922, -87.677512)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,18,0,2007,8,2,31,3,"(41.731922, -87.677512)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,5,0,2007,8,2,31,3,"(41.731922, -87.677512)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0,2007,8,2,31,3,"(41.731922, -87.677512)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX SALINARIUS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0,2007,8,2,31,3,"(41.731922, -87.677512)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,4,0,2007,8,2,31,3,"(41.723195, -87.64997)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,10,0,2007,8,2,31,3,"(41.868077, -87.666901)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,2007,8,2,31,3,"(41.868077, -87.666901)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,6,0,2007,8,2,31,3,"(41.869216, -87.627561)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,3,0,2007,8,2,31,3,"(41.869216, -87.627561)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,3,0,2007,8,2,31,3,"(41.662014, -87.724608)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
2007-08-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,8,0,2007,8,2,31,3,"(41.662014, -87.724608)",2,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75
